Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Premium_Amount,Insured_Amount,Property_Age,Insured_Date,Claim_ID,Claim_Date,Claim_Amount,Fraudulent_Claim,Claim_History,Risk_Score
1c42adfa-f5a6-48f4-999d-7b7dcd68c946,33,Male,Health,49345.01,3464.24,46988.5,0,2022-05-24,c3d90612-c218-4235-bb82-3a44ed3461b4,2024-02-27,5090.53,1,2,Medium
a4c05586-687c-4449-87d7-df57d9846ff4,63,Female,Life,81698.45,1898.73,21321.07,0,2020-06-28,NoClaim,,0.0,0,0,Low
f2b9dfb3-0b85-4863-8923-702e6fc79d8a,33,Male,Health,53102.11,2533.04,41912.2,0,2022-06-24,NoClaim,,0.0,0,0,Low
765f0b8e-371f-4822-b47d-4a3ca135ca31,70,Female,Property,32422.22,865.99,17257.57,15,2020-07-15,NoClaim,,0.0,0,0,Low
f246a3b4-3e32-4466-af28-d221e6e55c4a,40,Female,Health,73471.76,3918.66,54289.93,0,2024-01-06,042a87a8-2b55-49a7-9b24-fab71415ce6b,2025-12-31,18098.57,0,1,Medium
dc231812-b192-4d97-a062-578c1ec35ea8,79,Female,Auto,60059.42,4008.24,76966.19,16,2020-07-07,e0c89cd5-3854-4be4-b557-7c2ac64944db,2022-09-30,3131.36,1,5,High
dc231812-b192-4d97-a062-578c1ec35ea8,79,Female,Auto,60059.42,4008.24,76966.19,16,2020-07-07,f263a152-1b40-4317-8e91-22655ea687d5,2023-06-27,23626.65,0,5,High
dc231812-b192-4d97-a062-578c1ec35ea8,79,Female,Auto,60059.42,4008.24,76966.19,16,2020-07-07,a624bccd-a7d3-478d-a202-4cc0c9467685,2023-07-02,217.37,0,5,High
dc231812-b192-4d97-a062-578c1ec35ea8,79,Female,Auto,60059.42,4008.24,76966.19,16,2020-07-07,0acf5caa-73e3-46af-b72a-b677eb62b27f,2023-06-08,14905.94,0,5,High
dc231812-b192-4d97-a062-578c1ec35ea8,79,Female,Auto,60059.42,4008.24,76966.19,16,2020-07-07,0d85295f-075d-4a23-a97b-8ce8e602ec72,2020-11-01,30578.64,0,5,High
4c2badbd-e073-4b0a-ab07-30355aafcbb5,63,Other,Auto,51128.34,1286.35,20250.94,8,2022-06-02,ae8490ba-9346-4846-aad9-b14bd1ed9a46,2023-12-09,9068.54,0,3,Medium
4c2badbd-e073-4b0a-ab07-30355aafcbb5,63,Other,Auto,51128.34,1286.35,20250.94,8,2022-06-02,87a45496-b0f4-4968-8649-93b77ea45032,2024-10-18,4393.93,0,3,Medium
4c2badbd-e073-4b0a-ab07-30355aafcbb5,63,Other,Auto,51128.34,1286.35,20250.94,8,2022-06-02,2481c726-6267-4e5f-a226-5f63095e9985,2022-12-05,59.0,0,3,Medium
b11b652c-9798-40ff-b6eb-9389452108dc,52,Female,Life,55846.66,2785.93,33829.52,0,2021-02-12,NoClaim,,0.0,0,0,Low
441be845-3f5d-4205-8c8a-254fcca25c12,59,Female,Auto,49924.19,2275.15,41190.12,25,2023-11-02,0c0ed2b7-3050-4250-b206-5d5eb83edc81,2025-06-21,11494.7,0,4,High
441be845-3f5d-4205-8c8a-254fcca25c12,59,Female,Auto,49924.19,2275.15,41190.12,25,2023-11-02,2fdfd817-4f21-4afd-ac8f-3ce79e7a8810,2024-07-19,4605.43,0,4,High
441be845-3f5d-4205-8c8a-254fcca25c12,59,Female,Auto,49924.19,2275.15,41190.12,25,2023-11-02,0c006558-6af3-4ab6-8cdd-fda18b7f035f,2025-11-03,11350.76,0,4,High
441be845-3f5d-4205-8c8a-254fcca25c12,59,Female,Auto,49924.19,2275.15,41190.12,25,2023-11-02,be6b1995-7526-4dfd-82e7-591e3415f33a,2026-03-26,4328.76,0,4,High
370e5374-749b-4a6d-8894-5ed2a4c5e60d,38,Female,Auto,53226.66,1151.87,15706.48,15,2023-02-02,9540752b-c8c7-4825-8188-77cf7863e392,2025-03-18,1080.87,0,5,High
370e5374-749b-4a6d-8894-5ed2a4c5e60d,38,Female,Auto,53226.66,1151.87,15706.48,15,2023-02-02,4bb05ba4-596d-442b-997a-f496c78fc1af,2025-04-07,5758.8,0,5,High
370e5374-749b-4a6d-8894-5ed2a4c5e60d,38,Female,Auto,53226.66,1151.87,15706.48,15,2023-02-02,bd0fee07-6702-4eaa-baf6-bae85fe47f91,2025-03-01,1765.47,1,5,High
370e5374-749b-4a6d-8894-5ed2a4c5e60d,38,Female,Auto,53226.66,1151.87,15706.48,15,2023-02-02,a8d8e424-8537-4904-8d9a-8aa3c9f2a6a8,2025-04-21,2009.94,0,5,High
370e5374-749b-4a6d-8894-5ed2a4c5e60d,38,Female,Auto,53226.66,1151.87,15706.48,15,2023-02-02,357fcfd9-4b12-40bf-808e-9af29dac8f74,2024-10-24,2758.81,0,5,High
714353e2-423e-4a93-9a30-bcd61335d867,54,Female,Auto,45659.39,1488.5,23731.6,22,2025-01-17,15735ece-81d3-4502-bf41-877e64487059,2026-09-13,3545.16,0,1,Medium
a38dff4a-a63b-4236-967f-7f441257d054,67,Female,Life,62652.87,3089.82,54250.85,0,2024-10-10,NoClaim,,0.0,0,0,Low
51a9e939-467a-4800-a8f5-7ed8f4f078d6,74,Female,Health,53785.25,4561.53,57756.18,0,2023-12-27,3a95e418-2128-49c4-a58c-de30c25d0d0a,2024-11-13,4939.54,0,5,High
51a9e939-467a-4800-a8f5-7ed8f4f078d6,74,Female,Health,53785.25,4561.53,57756.18,0,2023-12-27,59488514-aeed-4c37-8653-dcf361b18b00,2025-09-14,15067.17,0,5,High
51a9e939-467a-4800-a8f5-7ed8f4f078d6,74,Female,Health,53785.25,4561.53,57756.18,0,2023-12-27,ff5a89b2-cdfb-4a91-866a-33060011d591,2025-12-15,5621.26,0,5,High
51a9e939-467a-4800-a8f5-7ed8f4f078d6,74,Female,Health,53785.25,4561.53,57756.18,0,2023-12-27,701c8b34-72b6-4335-b5f5-e54db64f704f,2025-06-10,30436.2,0,5,High
51a9e939-467a-4800-a8f5-7ed8f4f078d6,74,Female,Health,53785.25,4561.53,57756.18,0,2023-12-27,b5d113cb-4f57-4c01-9221-8dd9ef26cab1,2026-01-29,93.5,0,5,High
baeb64be-6743-4728-98c6-95d747f015fe,60,Male,Auto,69917.2,4371.79,51883.53,21,2020-11-17,c99624c1-4fc1-4e86-a138-8b468e7239b1,2023-03-18,19267.87,0,1,Medium
41ffdbe4-0595-44d1-b2f7-2dcc74186e18,37,Male,Life,68987.19,3194.08,54952.11,0,2023-08-25,NoClaim,,0.0,0,0,Low
4855729b-3ee9-475b-94e9-14c82de5a8a4,45,Male,Auto,79360.58,5100.84,51589.36,27,2024-11-08,93740120-035c-4500-86f3-339d1bda978a,2026-10-29,22098.21,0,3,Medium
4855729b-3ee9-475b-94e9-14c82de5a8a4,45,Male,Auto,79360.58,5100.84,51589.36,27,2024-11-08,157c2e1d-1943-4303-9d7a-b984dc7a97f0,2027-04-11,11492.17,0,3,Medium
4855729b-3ee9-475b-94e9-14c82de5a8a4,45,Male,Auto,79360.58,5100.84,51589.36,27,2024-11-08,a7ec2281-6dff-454c-9870-284b698c60be,2025-10-22,3769.31,0,3,Medium
e7016e77-f8d3-4b4e-9b55-993496dc3664,38,Female,Life,80945.21,2317.78,44778.26,0,2023-10-13,NoClaim,,0.0,0,0,Low
540af836-2b9b-42b3-9f5e-97a0f717fd82,32,Male,Auto,89959.21,4250.22,55302.11,19,2024-02-14,d3c3a28d-d4fa-45b3-92ec-0f9fff598e30,2026-02-11,12647.4,0,5,High
540af836-2b9b-42b3-9f5e-97a0f717fd82,32,Male,Auto,89959.21,4250.22,55302.11,19,2024-02-14,7e0eb250-ef1c-4c86-936a-7f2f8b1a6502,2025-02-27,17118.58,0,5,High
540af836-2b9b-42b3-9f5e-97a0f717fd82,32,Male,Auto,89959.21,4250.22,55302.11,19,2024-02-14,1193c86e-d6c6-4e80-95d9-15ee597e967d,2025-04-25,3280.84,0,5,High
540af836-2b9b-42b3-9f5e-97a0f717fd82,32,Male,Auto,89959.21,4250.22,55302.11,19,2024-02-14,becef873-b429-4839-badd-1824dd5aca3c,2025-10-31,2010.28,0,5,High
540af836-2b9b-42b3-9f5e-97a0f717fd82,32,Male,Auto,89959.21,4250.22,55302.11,19,2024-02-14,8b89df8a-d7a6-4b88-83a0-607abea87b04,2026-03-15,10944.01,0,5,High
0ddcdcbc-c755-40a6-a6e3-ac31169c8687,21,Female,Health,45265.9,4515.69,64373.71,0,2024-06-11,193241b7-69ec-4919-8970-d99fb712cb93,2026-07-29,25699.77,0,2,Medium
0ddcdcbc-c755-40a6-a6e3-ac31169c8687,21,Female,Health,45265.9,4515.69,64373.71,0,2024-06-11,76938c6f-189f-4709-a6be-9d84bc48712a,2025-03-13,687.34,0,2,Medium
babd1d36-132b-49ff-8b9f-12867592ed39,30,Female,Auto,53463.15,5243.97,65907.85,11,2024-08-17,25a7d14e-d7dd-416c-9cda-68cee076a46c,2025-06-06,3711.73,0,2,Medium
babd1d36-132b-49ff-8b9f-12867592ed39,30,Female,Auto,53463.15,5243.97,65907.85,11,2024-08-17,4b4572e6-5ed8-4830-b7dc-b20f3cbca35f,2027-02-07,31406.92,0,2,Medium
17db265c-1dc4-45ef-8969-e097402c32aa,31,Other,Property,47378.26,4550.56,84600.92,5,2022-08-02,NoClaim,,0.0,0,0,Low
0f303a02-6191-4983-96c6-5f5184b02481,63,Male,Property,73109.59,2503.39,45678.91,21,2023-08-29,NoClaim,,0.0,0,0,Low
c8a6be3e-ae7c-4977-96dd-dde0555beeab,64,Male,Property,73377.11,6671.97,116871.6,4,2020-10-29,c7ee6a35-f7e8-48e0-b1dd-5b344db889c2,2023-04-01,17021.63,0,3,Medium
c8a6be3e-ae7c-4977-96dd-dde0555beeab,64,Male,Property,73377.11,6671.97,116871.6,4,2020-10-29,bc457964-5eed-40c1-bc9e-f26f7d94aff6,2021-12-02,19332.22,0,3,Medium
c8a6be3e-ae7c-4977-96dd-dde0555beeab,64,Male,Property,73377.11,6671.97,116871.6,4,2020-10-29,d5f8b4b3-2d74-42cd-a530-8c3610364e6d,2023-03-03,18166.69,0,3,Medium
f7e21318-ac5d-48d2-9d0a-ecefccd8698c,74,Male,Auto,54253.24,1528.1,24471.1,7,2021-11-13,c8305641-aebd-4155-af5e-a73900d7d5d4,2024-06-18,6862.57,0,1,Medium
2adaf489-55d6-4e80-b521-cfc101486175,51,Female,Life,58504.12,1910.01,21482.54,0,2020-09-06,NoClaim,,0.0,0,0,Low
fc924308-e988-4d2b-85be-bb2fa4b59165,33,Male,Auto,55417.51,3294.36,41693.7,17,2024-10-12,f08a14ad-2ce2-45d2-ac1d-c88fb285f7a5,2027-06-23,5605.36,0,3,Medium
fc924308-e988-4d2b-85be-bb2fa4b59165,33,Male,Auto,55417.51,3294.36,41693.7,17,2024-10-12,f0cc64ad-7265-4d73-b060-0cd876688e56,2025-07-21,4738.86,0,3,Medium
fc924308-e988-4d2b-85be-bb2fa4b59165,33,Male,Auto,55417.51,3294.36,41693.7,17,2024-10-12,80f7cc41-8879-49dc-ac34-2ef19635e5c8,2025-04-19,2948.56,0,3,Medium
9cdb45a0-6546-4d77-a309-3eabb3149e23,30,Female,Life,80436.07,5476.62,93639.5,0,2024-06-15,NoClaim,,0.0,0,0,Low
0b16b1f0-7618-4bd6-b9ef-b79d3a596902,34,Female,Life,33844.91,2779.63,43146.09,0,2024-11-06,NoClaim,,0.0,0,0,Low
3745c710-bb8d-45df-be8f-82180d1c83d4,67,Female,Property,62352.35,4326.53,60783.83,25,2024-04-18,NoClaim,,0.0,0,0,Low
bfc537d7-a79d-47dc-80b7-80f2a84103ed,27,Female,Life,43249.42,2623.21,27883.99,0,2022-08-19,NoClaim,,0.0,0,0,Low
898973a0-cdaf-49c4-b164-9a007200d5a0,56,Female,Life,87788.96,6210.75,112930.98,0,2021-01-16,NoClaim,,0.0,0,0,Low
46ec709b-8f03-4e6e-86a6-3b2758ff2755,61,Male,Health,50165.21,1966.76,30620.91,0,2023-10-15,543afb66-9cbb-4d8b-82a1-a77e249a974b,2024-11-26,2708.06,0,3,Medium
46ec709b-8f03-4e6e-86a6-3b2758ff2755,61,Male,Health,50165.21,1966.76,30620.91,0,2023-10-15,23a5bf49-5bcc-4c28-9298-58fc39086e45,2024-01-17,7519.82,0,3,Medium
46ec709b-8f03-4e6e-86a6-3b2758ff2755,61,Male,Health,50165.21,1966.76,30620.91,0,2023-10-15,cc105f02-15d2-4bb6-b4ae-64ca7aa2ceec,2026-09-26,3553.99,0,3,Medium
f28d5b0a-2acc-49c7-bf13-1302b34d3c5d,60,Female,Life,44332.18,1595.51,19654.42,0,2023-06-17,NoClaim,,0.0,0,0,Low
7b36d42a-8e07-4061-88ad-826459695120,25,Male,Property,31239.77,909.57,15245.6,1,2024-09-20,712fa18f-aaed-4f68-9a96-ac816ff095cb,2026-11-30,361.95,0,3,Medium
7b36d42a-8e07-4061-88ad-826459695120,25,Male,Property,31239.77,909.57,15245.6,1,2024-09-20,16703034-f353-4569-80de-0b39fc7d8687,2026-03-25,4035.32,0,3,Medium
7b36d42a-8e07-4061-88ad-826459695120,25,Male,Property,31239.77,909.57,15245.6,1,2024-09-20,d22cdb5e-39c7-4261-91cd-fe2282d5063d,2025-03-02,1732.96,0,3,Medium
fc503549-cc26-4723-b80e-32abc4141d34,29,Female,Life,37933.1,2817.81,44255.51,0,2022-10-02,NoClaim,,0.0,0,0,Low
3a27b730-0414-4002-bff0-a567b5bfe974,24,Male,Life,71317.14,1860.43,27927.35,0,2024-05-12,NoClaim,,0.0,0,0,Low
d156fd49-e2b7-4930-9cb2-d331929de021,36,Male,Health,59381.34,5505.45,106915.32,0,2020-12-30,3082aefa-8a3c-4989-ae8d-3f23f3c70ffd,2023-05-16,29974.7,0,3,Medium
d156fd49-e2b7-4930-9cb2-d331929de021,36,Male,Health,59381.34,5505.45,106915.32,0,2020-12-30,413e91c8-3675-4962-9efc-4cd47f06e4cf,2022-10-11,12647.14,0,3,Medium
d156fd49-e2b7-4930-9cb2-d331929de021,36,Male,Health,59381.34,5505.45,106915.32,0,2020-12-30,8654d3a7-407a-4ff4-9f37-4c408bb4e3fd,2022-06-02,19829.52,0,3,Medium
f844496d-a943-4967-800f-e48333509d29,50,Male,Life,73574.43,3731.39,64807.48,0,2025-01-26,NoClaim,,0.0,0,0,Low
73477bf8-69f4-46e5-828c-4b9efe038f15,20,Female,Property,56612.9,3188.88,55310.64,10,2023-08-31,11252c1f-3b48-4a62-97b5-3e51a14deaa0,2023-11-03,7030.37,0,4,High
73477bf8-69f4-46e5-828c-4b9efe038f15,20,Female,Property,56612.9,3188.88,55310.64,10,2023-08-31,ebaf0c80-0f74-49e2-b495-a3527f62f96f,2024-11-07,12008.27,0,4,High
73477bf8-69f4-46e5-828c-4b9efe038f15,20,Female,Property,56612.9,3188.88,55310.64,10,2023-08-31,8bfc1062-a807-4776-85fd-f4db0244bb34,2024-03-06,4179.27,0,4,High
73477bf8-69f4-46e5-828c-4b9efe038f15,20,Female,Property,56612.9,3188.88,55310.64,10,2023-08-31,2d69d606-e95f-4008-a63d-a2150c26d8f4,2025-03-31,12192.62,0,4,High
4a280e3d-baf3-415e-ba8d-cb8b586d5ae3,42,Female,Life,40117.52,1778.51,31494.05,0,2025-04-13,NoClaim,,0.0,0,0,Low
c1dbdcad-6f0b-40ce-b92b-9f7a0d07f935,37,Male,Property,70558.21,5784.97,65353.22,22,2023-09-24,NoClaim,,0.0,0,0,Low
6ccd9cd8-fd8a-4b29-9302-1f34150f69be,76,Female,Property,68153.01,5650.28,88515.19,4,2022-02-10,62ff77aa-edac-449c-9e28-16ffa69c9cea,2024-07-04,15702.7,0,2,Medium
6ccd9cd8-fd8a-4b29-9302-1f34150f69be,76,Female,Property,68153.01,5650.28,88515.19,4,2022-02-10,3fe7b69c-c028-4f48-a0a3-979873b673d3,2022-07-21,23190.38,0,2,Medium
7a2bf702-7c8c-4999-a1ec-939a981d588e,73,Male,Life,50126.1,1322.48,18752.41,0,2020-09-03,NoClaim,,0.0,0,0,Low
884b08ac-10f7-4939-8a4f-b322792139c7,65,Female,Life,67119.5,4622.9,84150.4,0,2021-08-09,NoClaim,,0.0,0,0,Low
b95aa72a-cb69-4788-9d4d-4b4a4c0c0251,53,Female,Auto,70613.88,4512.75,69420.75,20,2021-01-31,f5041514-4cb9-4d1f-8fbd-212aee2e67cd,2021-05-07,24433.9,0,1,Medium
00a1eab9-d549-412b-ac51-fb6ecccfcb7d,53,Male,Auto,78160.52,4721.93,82541.0,25,2023-02-16,4f968371-667c-465e-9563-39fa67df636a,2024-01-05,21369.61,0,1,Medium
58b95ec9-1ac9-465c-9172-45fe45662e34,18,Male,Life,59740.9,4072.75,60806.85,0,2025-04-21,NoClaim,,0.0,0,0,Low
4560533e-e90c-49f2-87bc-d9b4990e404c,25,Female,Property,69750.29,4178.73,83122.64,2,2023-06-06,cd9d30ca-3a14-47b8-afc1-7da9d676fb8a,2024-01-28,40808.86,0,1,Medium
540b26bb-8bf0-4286-a617-53487d5d3f5b,65,Female,Property,39015.37,3016.59,41824.89,4,2022-03-12,NoClaim,,0.0,0,0,Low
fc646f83-c0b2-4ab2-8420-e0fac7eff689,77,Other,Health,44402.89,3352.88,63175.26,0,2021-01-27,873c754d-4ef9-40ec-95a7-953f2abca755,2021-10-29,13509.87,0,3,Medium
fc646f83-c0b2-4ab2-8420-e0fac7eff689,77,Other,Health,44402.89,3352.88,63175.26,0,2021-01-27,27cfaab7-7779-43a2-9d93-299654a6cc92,2022-02-28,2923.39,0,3,Medium
fc646f83-c0b2-4ab2-8420-e0fac7eff689,77,Other,Health,44402.89,3352.88,63175.26,0,2021-01-27,8863a896-05ce-493e-a9b7-ff745fd6dcbd,2022-11-03,4176.64,0,3,Medium
907e01dd-f246-4aba-aff3-4b2d0cae833e,18,Male,Auto,79505.49,6602.89,121195.17,11,2024-09-07,a5b0457e-d525-49bb-a312-fb70fa42d839,2026-12-21,21610.34,0,2,Medium
907e01dd-f246-4aba-aff3-4b2d0cae833e,18,Male,Auto,79505.49,6602.89,121195.17,11,2024-09-07,e8edd0aa-9b54-4b20-b6d2-3d21fec80d62,2026-11-09,52203.04,0,2,Medium
78519957-d837-4101-90ed-10bba63e3ff4,67,Female,Health,69429.16,3850.15,62861.3,0,2020-09-16,NoClaim,,0.0,0,0,Low
251f7063-bb06-4e74-a494-e8571cc10262,57,Female,Life,39158.2,2327.65,36407.47,0,2022-10-27,NoClaim,,0.0,0,0,Low
0617be37-4011-485c-8fee-2b0412bad8a8,44,Female,Life,52429.58,4735.9,85850.39,0,2021-03-31,NoClaim,,0.0,0,0,Low
13c30a0f-9399-4abb-98e4-ec3409da0212,67,Female,Auto,61916.02,4111.41,70703.77,24,2022-12-27,69d14fc2-7dfe-41b8-95eb-616a23ba48d9,2024-11-18,28684.36,0,1,Medium
37d881e4-982f-4a24-a38f-ac73564f6009,59,Male,Property,33087.85,1104.17,15537.54,29,2024-02-02,ecd72083-43f5-4c17-80ed-2a123e6ab75d,2026-11-29,2208.29,0,4,High
37d881e4-982f-4a24-a38f-ac73564f6009,59,Male,Property,33087.85,1104.17,15537.54,29,2024-02-02,82718e50-2df8-40fd-9083-784492a8d556,2024-11-26,532.52,0,4,High
37d881e4-982f-4a24-a38f-ac73564f6009,59,Male,Property,33087.85,1104.17,15537.54,29,2024-02-02,dd7afe10-40cc-4745-afb9-1fd17db75c40,2024-03-18,3456.94,0,4,High
37d881e4-982f-4a24-a38f-ac73564f6009,59,Male,Property,33087.85,1104.17,15537.54,29,2024-02-02,852b4425-3a0e-4498-a4bc-5a2f2329e9e2,2026-05-24,4360.5,0,4,High
baf1e6a2-3bb3-4ffc-989d-48538fb0f176,73,Female,Property,68096.47,3406.17,67584.92,24,2022-05-05,NoClaim,,0.0,0,0,Low
8ac4e76e-81e8-472a-a703-d873bcc44c13,76,Female,Life,78557.71,6742.69,80161.84,0,2022-11-09,NoClaim,,0.0,0,0,Low
fc580823-95a8-4ede-a1ed-81679996d348,28,Other,Life,56182.86,2455.63,42373.6,0,2020-09-19,NoClaim,,0.0,0,0,Low
5c14daee-d822-4cd5-a7fb-504417504c6e,71,Male,Life,50748.37,2947.09,30784.37,0,2020-11-25,NoClaim,,0.0,0,0,Low
8edad541-020e-4a2d-bdf7-647664f4a00f,43,Male,Health,39780.06,1809.83,26216.09,0,2025-03-05,b8bda747-fc37-4a3b-92a4-f51e7409b00f,2027-04-04,308.98,0,3,Medium
8edad541-020e-4a2d-bdf7-647664f4a00f,43,Male,Health,39780.06,1809.83,26216.09,0,2025-03-05,b825c2e6-32ed-4a8e-845d-2881e4f14506,2026-08-14,4588.49,0,3,Medium
8edad541-020e-4a2d-bdf7-647664f4a00f,43,Male,Health,39780.06,1809.83,26216.09,0,2025-03-05,1bd3e3e9-a9b6-4a98-9b61-ed300699dc73,2026-10-03,7155.32,0,3,Medium
57c39397-ec9e-4c8f-9cdb-7e4a8de2943b,21,Male,Auto,60398.58,2948.14,43191.25,7,2022-06-16,294b079d-d48e-4597-94f5-2869782c1989,2023-04-04,7895.12,0,1,Medium
d8e006bd-53ad-465b-8b8f-0ba26b103b8a,26,Male,Health,73403.88,2127.19,27466.8,0,2021-07-04,1d41ebcb-f082-43e9-862b-8689d03be4d6,2023-12-18,1896.94,0,5,High
d8e006bd-53ad-465b-8b8f-0ba26b103b8a,26,Male,Health,73403.88,2127.19,27466.8,0,2021-07-04,36eccf7b-19d4-4ff6-b463-a75c7883552e,2024-04-12,1449.56,0,5,High
d8e006bd-53ad-465b-8b8f-0ba26b103b8a,26,Male,Health,73403.88,2127.19,27466.8,0,2021-07-04,7b73c9d5-c2c1-44f6-a222-e3454e9b7a63,2021-08-08,45.62,0,5,High
d8e006bd-53ad-465b-8b8f-0ba26b103b8a,26,Male,Health,73403.88,2127.19,27466.8,0,2021-07-04,ea0a07aa-ae1e-4eba-a9ce-24682f065708,2023-10-18,9558.67,0,5,High
d8e006bd-53ad-465b-8b8f-0ba26b103b8a,26,Male,Health,73403.88,2127.19,27466.8,0,2021-07-04,6e639146-f266-4120-abd9-6452ff0e6d37,2023-04-13,11802.09,1,5,High
caeb02ed-1a41-408c-b5c5-dac09d69c805,38,Female,Property,65970.93,6222.49,85743.92,5,2024-10-01,467791bd-627d-4fc5-b26f-164f3163f851,2026-12-06,25417.62,0,2,Medium
caeb02ed-1a41-408c-b5c5-dac09d69c805,38,Female,Property,65970.93,6222.49,85743.92,5,2024-10-01,2f393b98-6ecf-417b-ac45-a4e43ad5f504,2025-05-27,1826.17,0,2,Medium
e44b877f-ea87-438c-b540-4f6c4ff84a26,37,Male,Life,84791.25,3568.6,43445.83,0,2021-10-16,NoClaim,,0.0,0,0,Low
9dcd710f-e1c3-471f-8993-b3d56b32566f,30,Female,Property,52117.04,2557.38,37453.08,11,2021-11-10,7fc09ac1-dc8f-4c7c-9143-45ceb2629a30,2022-12-15,6846.83,0,5,High
9dcd710f-e1c3-471f-8993-b3d56b32566f,30,Female,Property,52117.04,2557.38,37453.08,11,2021-11-10,bb30e097-4234-4f50-a35b-b068c417e1c0,2023-07-22,17403.31,0,5,High
9dcd710f-e1c3-471f-8993-b3d56b32566f,30,Female,Property,52117.04,2557.38,37453.08,11,2021-11-10,2cf6d88c-0483-4aa7-98a5-e0b75ff7c8cf,2022-10-09,886.32,0,5,High
9dcd710f-e1c3-471f-8993-b3d56b32566f,30,Female,Property,52117.04,2557.38,37453.08,11,2021-11-10,90102f9e-eb4e-4d3f-98ce-1aab24e156eb,2024-08-14,1351.17,0,5,High
9dcd710f-e1c3-471f-8993-b3d56b32566f,30,Female,Property,52117.04,2557.38,37453.08,11,2021-11-10,511c9246-f684-406c-843f-415bf4e64803,2022-12-19,1339.76,0,5,High
6fa3204b-06ae-49b3-bf06-c09bfd842810,79,Male,Property,72159.43,3717.58,52655.54,25,2024-08-31,19872f31-36be-4588-b6ae-3cb515fdb507,2026-02-28,10303.27,0,3,Medium
6fa3204b-06ae-49b3-bf06-c09bfd842810,79,Male,Property,72159.43,3717.58,52655.54,25,2024-08-31,dee088cd-ec69-4a74-96a8-dadd1330170f,2025-11-29,4658.34,0,3,Medium
6fa3204b-06ae-49b3-bf06-c09bfd842810,79,Male,Property,72159.43,3717.58,52655.54,25,2024-08-31,cab66d62-5c9c-4be0-909a-40f69d6dc763,2025-02-09,3575.98,0,3,Medium
1280d972-8d1d-430c-98b2-e1f222b76d2c,75,Female,Life,37233.01,2714.24,46410.88,0,2022-06-02,2d5102aa-37c4-4e49-85cc-e47cf12b3b32,2022-10-23,9189.16,0,2,Medium
1280d972-8d1d-430c-98b2-e1f222b76d2c,75,Female,Life,37233.01,2714.24,46410.88,0,2022-06-02,06370db5-bd4f-4331-89e1-0e6f80e66e9a,2022-09-04,23342.45,0,2,Medium
bca8c1bd-b5f7-4ce5-b190-747d056d36ec,33,Male,Health,67448.76,5222.89,91025.69,0,2021-11-10,abaf3824-e723-4fcc-85d0-41a21ea96590,2022-05-29,37037.3,0,2,Medium
bca8c1bd-b5f7-4ce5-b190-747d056d36ec,33,Male,Health,67448.76,5222.89,91025.69,0,2021-11-10,4deb51e2-8de5-47cf-8978-d84fd041bc95,2022-01-05,29303.1,0,2,Medium
5afe1943-bf08-4112-b51b-7326764979fe,39,Female,Auto,43713.78,3458.61,48312.86,12,2024-12-23,a18dd15b-1d2f-4a32-a93c-2e65d1e88195,2027-11-20,3407.37,0,2,Medium
5afe1943-bf08-4112-b51b-7326764979fe,39,Female,Auto,43713.78,3458.61,48312.86,12,2024-12-23,3107b77a-6c2f-4f3e-877b-bee56391f54b,2027-07-03,12486.71,0,2,Medium
8b4b6e62-ec4d-428f-8979-2f851822ad0c,56,Female,Auto,60446.94,5212.12,53299.32,19,2023-12-11,cf775eab-01c4-4522-9b95-f9e1e9cd6817,2026-11-25,20089.51,1,2,Medium
8b4b6e62-ec4d-428f-8979-2f851822ad0c,56,Female,Auto,60446.94,5212.12,53299.32,19,2023-12-11,873970b0-2e8b-43e9-ab07-f4264986629b,2026-05-07,16507.67,0,2,Medium
69798606-f650-4e27-a39c-d0380aaa7ad9,79,Female,Auto,57882.19,2448.44,36014.67,24,2022-05-04,45977742-9a34-49b8-82c1-689d2607d324,2022-11-22,13222.86,1,3,Medium
69798606-f650-4e27-a39c-d0380aaa7ad9,79,Female,Auto,57882.19,2448.44,36014.67,24,2022-05-04,298e6dda-4c18-48f7-8a7a-b38c23d6a9b6,2022-08-05,4534.94,0,3,Medium
69798606-f650-4e27-a39c-d0380aaa7ad9,79,Female,Auto,57882.19,2448.44,36014.67,24,2022-05-04,0aafec6e-b8d9-44b8-9de3-618ffe4f2297,2025-02-01,2165.1,0,3,Medium
653141c5-c8a2-416e-8db1-f32a33d71e3f,62,Male,Property,71602.48,6019.25,115464.67,9,2022-01-08,f3793b5d-d8b8-4e43-9d57-985825efa230,2024-09-25,12348.64,0,2,Medium
653141c5-c8a2-416e-8db1-f32a33d71e3f,62,Male,Property,71602.48,6019.25,115464.67,9,2022-01-08,f1a2a22d-44f0-4f84-96bc-63d889477de5,2023-02-16,63426.53,0,2,Medium
5d0200cb-227c-447d-8d46-229160fb062f,66,Other,Auto,50348.47,1659.07,20726.62,9,2021-07-04,824b4a6f-316b-4ad4-8121-2c9c005d8db8,2024-06-12,4678.73,0,2,Medium
5d0200cb-227c-447d-8d46-229160fb062f,66,Other,Auto,50348.47,1659.07,20726.62,9,2021-07-04,8cc0949c-ccd6-445c-872a-891af763f0c0,2024-06-27,5021.75,0,2,Medium
